epoch,Accuracy,Dice Index,Jaccard Index,Sensitivity,Specificity,loss,val_Accuracy,val_Dice Index,val_Jaccard Index,val_Sensitivity,val_Specificity,val_loss
0,0.8523604431152342,0.40545053248156226,0.31731585728913525,0.3645153963722949,0.990390347193005,0.11365742981433868,0.8814401584201389,0.5604220186826248,0.4571162211757429,0.4985800626251184,0.9920773287139825,0.09172272682189941
1,0.9068387552897142,0.6954762905376803,0.5829722025892097,0.7211670125015388,0.9716513436086325,0.07343795895576477,0.8970651584201388,0.6508547696393474,0.5408486087263585,0.6784077046983795,0.9776842142943123,0.07827513664960861
2,0.9189781290690102,0.7290373875922735,0.6212482155244681,0.7753278546051365,0.9727852091639209,0.06321565806865692,0.897940945095486,0.6692702687020888,0.5417757085942636,0.8329632283181877,0.9495322070486005,0.07706877589225769
3,0.9238865051269536,0.7458485944870261,0.6386560127158578,0.7979741232323125,0.9733123123370893,0.05922688543796539,0.8973626030815973,0.6647388598061418,0.5350646084124813,0.8430964400005119,0.9435227396303456,0.07655046135187149
4,0.9245652058919281,0.7485364842648405,0.6409575627258356,0.8043350669062649,0.9722076600019253,0.057873159646987915,0.9003690592447915,0.6589200046235191,0.5522520349197584,0.6850138061362795,0.9826433779909675,0.07548875361680984
5,0.9281166687011724,0.7589697851818095,0.6533021380709564,0.8139177137224234,0.9732216437264319,0.055065352469682693,0.9040927463107643,0.6706550929988789,0.5614801951251422,0.7202351773569023,0.9766013910489543,0.07210752367973328
6,0.929300913492838,0.7599838186796514,0.656278173321975,0.8157145723190669,0.9727689573051237,0.0540546253323555,0.9056705729166665,0.6867553340394992,0.5703553952171194,0.7652971262971682,0.9697309941280544,0.0701015442609787
7,0.9314913126627608,0.7708952205137978,0.6675440287461372,0.8256030803152943,0.9729609635224222,0.05207318812608719,0.9018881564670139,0.6855637568709118,0.5591443212930801,0.8428437820457054,0.9471968921841261,0.07153665274381638
8,0.9329723409016925,0.7739534663192461,0.6724347469574036,0.8244803700733846,0.9729909690857289,0.05086515098810196,0.9081711154513887,0.7021582820148025,0.5903902890570236,0.765237957685977,0.9726839449484307,0.0689501166343689
9,0.9338153584798196,0.7792724928912181,0.6779149798088181,0.8317084875432827,0.9728081918206282,0.050243865698575974,0.9039222547743058,0.6712460716645897,0.575839135541698,0.6572199965514683,0.986818488602793,0.07390051335096359
10,0.9358125813802087,0.7859273219384835,0.6865229229243222,0.8345868248934523,0.9730109116125294,0.04827161133289337,0.9090220811631946,0.6993134218564362,0.5838163107803221,0.7883148238029432,0.9637700746038746,0.06670885533094406
11,0.9362739359537772,0.7901033392604447,0.6930050416464599,0.8371501288067127,0.972847422591722,0.04773636534810066,0.9084848361545139,0.6949118696038952,0.5957008499287362,0.7134113950528062,0.9812902664597944,0.06968270987272263
