epoch,Accuracy,Dice Index,Jaccard Index,Sensitivity,Specificity,loss,val_Accuracy,val_Dice Index,val_Jaccard Index,val_Sensitivity,val_Specificity,val_loss
0,0.814882873535156,0.08988548780667184,0.0652983579095376,0.07033147835538375,0.9990818001106567,0.11551254987716675,0.8840768771701394,0.6213053823477671,0.5025601698534217,0.5953518100798738,0.9820947865449325,0.09663469344377518
1,0.9101322937011723,0.7057573175113163,0.59412519885794,0.7269209933412393,0.9749841740573164,0.07941734790802002,0.8953733995225696,0.6436436266913879,0.5318904415425932,0.6835924585216147,0.9752725356341049,0.07953816652297974
2,0.9215160319010424,0.7391944912587545,0.6312179177187494,0.7875895145708306,0.9724083341020939,0.06072345748543739,0.8986220974392364,0.6674958938904403,0.5435937103139363,0.8071446313049349,0.9542459325150875,0.0761602371931076
3,0.9257186482747384,0.7494444505616167,0.6435325402100047,0.7992803566639993,0.97339775708375,0.05698810890316963,0.9045477973090277,0.6855896196140638,0.5688468093831565,0.7791150897332136,0.9668723935470416,0.07134293019771576
4,0.9292102152506503,0.7617643085305074,0.6585757060349036,0.8092812201387672,0.9738590347854995,0.05399402603507042,0.9018231879340277,0.6625479592986129,0.5616944910345497,0.6690329855987719,0.9842624223351999,0.07404287904500961
5,0.9321738281250012,0.7689070764773506,0.6672902547641781,0.8162931382364266,0.9742956199218366,0.05149107798933983,0.90716796875,0.6989133764596456,0.5961074069438059,0.7045047486386204,0.9824420323729981,0.06971809267997742
6,0.9329229227701799,0.777092214050581,0.6782103262003657,0.8187619218883483,0.973820152672528,0.05110407993197441,0.9094626193576386,0.7042421278318955,0.6040869133043271,0.7175370860369259,0.9811301969861654,0.06818133592605591
7,0.9348510131835931,0.7852973435880674,0.6867671102011963,0.8239718874088392,0.974239587888345,0.04944811016321182,0.9084054904513887,0.6934539994657185,0.5959718081571599,0.706848451962939,0.9819208503285478,0.0689128041267395
8,0.9361664632161437,0.7893924051959238,0.6924187207402259,0.8251172386695059,0.9738345215018493,0.04832731932401657,0.9115660264756942,0.7132381453880615,0.6144385792809867,0.7363465751986437,0.9780633766266508,0.06610497087240219
9,0.9379699198404932,0.7958702346759621,0.700946788989861,0.8300817436661174,0.9740655715226757,0.046890437602996826,0.9077495659722223,0.7012751764828246,0.602559934392783,0.6897771190007743,0.9863909409852776,0.07049459964036942
10,0.9392385152180976,0.799196396961893,0.7048650178951679,0.8340397283564004,0.9743252161742042,0.04582158476114273,0.9137731933593748,0.7196507652667232,0.6218173216872146,0.7141393777844374,0.9819123554794764,0.06565069407224655
11,0.9399916076660142,0.8043652179793573,0.7110916915625862,0.8375723939947515,0.9740378430413091,0.0451623909175396,0.9053565809461799,0.6699360611484441,0.5721279677664213,0.6242339180889477,0.9910022502449156,0.07263971120119095
12,0.940273061116536,0.8062138280475455,0.7130952357064411,0.8395748298658264,0.9746958383380474,0.045080848038196564,0.9025975206163196,0.6928637145094826,0.568986904265522,0.8897446429027144,0.9334712615499356,0.07156885415315628
13,0.9409669799804686,0.8067435964122083,0.7143901308389183,0.8400769524544304,0.9740782596878155,0.04431932419538498,0.9152434624565967,0.7262171952786503,0.6197736101363149,0.814248764146721,0.965238348817499,0.06302308291196823
14,0.9414982299804666,0.8084305203253754,0.7163457197179931,0.8435841827214287,0.9740463946250929,0.043670929968357086,0.9147143554687506,0.7275920112391927,0.6214277384026101,0.8146785524779648,0.964715518314366,0.06295236945152283
