epoch,Accuracy,Dice Index,Jaccard Index,Sensitivity,Specificity,loss,val_Accuracy,val_Dice Index,val_Jaccard Index,val_Sensitivity,val_Specificity,val_loss
0,0.8061652425130229,0.0013314910150463892,0.0006837589221373785,0.000684242550200819,0.9993379624818999,0.12314671277999878,0.8280287000868054,0.02622258973956936,0.013626333447808699,0.01370131881052448,0.9998146424515284,0.10933228582143784
1,0.8798212890625,0.546233807748461,0.42715843963660005,0.48497142969856977,0.9846945820586307,0.09518023580312729,0.8751534016927079,0.5189876768644549,0.4096545132321379,0.46606410663653786,0.983704982166375,0.09699703007936478
2,0.9018004455566409,0.6633552928163091,0.550746724765237,0.6379773115529905,0.9782897697973046,0.09121090173721313,0.8844662814670141,0.6003464621712234,0.48982034314639594,0.5901908590780336,0.9772296959534661,0.09405550360679626
3,0.9092052815755218,0.692963334183653,0.5834142423154186,0.6855860820956454,0.9780513611126795,0.08817734569311142,0.8821116807725695,0.5559971330548814,0.4569307264607615,0.5139761960948274,0.9880293588942707,0.0967799723148346
4,0.9160758768717454,0.7223480208834179,0.6125957760544717,0.7707655223542331,0.9703953129471329,0.06790738552808762,0.8974723307291667,0.666550119254001,0.5414296028808098,0.7474214329086794,0.9699545085088715,0.07724614441394806
5,0.9206785786946614,0.7381170719566272,0.6289727760702638,0.7987417900309813,0.9697460674692405,0.06078740581870079,0.8990775553385421,0.6673048742173476,0.5447364465683006,0.7534488842600507,0.9671453187092127,0.07588467746973038
6,0.9223444112141932,0.7424672717431323,0.6332257582878694,0.8053913482430329,0.9699800785982305,0.0589442104101181,0.9011138237847223,0.6836954344354399,0.5551363987539256,0.8274555430631306,0.9554930253284594,0.07430858910083771
7,0.9243377583821617,0.750433488737487,0.6410212851299034,0.8143290302565631,0.9701852337237724,0.05755598098039627,0.9012797037760423,0.6706084074536458,0.5466878383263766,0.7606626459797795,0.9708741586745199,0.07382741570472717
8,0.9269939473470038,0.7535755310366519,0.6453724872818001,0.8164945282309135,0.9712636794757685,0.05542570725083351,0.9042553710937498,0.6859861147423263,0.564861048315558,0.7582895379008399,0.9732273632509145,0.07232745736837387
9,0.9280767211914047,0.7569470624274943,0.6497721104027288,0.8200747921728844,0.971520226474714,0.05435704067349434,0.9034651692708331,0.6799301724479011,0.5540503451763106,0.7918122130546631,0.9662196477673219,0.07213785499334335
10,0.9301684875488283,0.7623834063043606,0.6557084735322205,0.8261484844151181,0.9717854913123006,0.05255313217639923,0.9067468261718749,0.6939625786074897,0.5784269919019943,0.74775983946869,0.9771094168354715,0.07076500356197357
11,0.9313243815104182,0.7658927036000202,0.6597502663417036,0.8301741878522652,0.9717185056892943,0.05167233943939209,0.9036287434895831,0.6828510918838097,0.5677548833730097,0.7345050102108375,0.9801251957195816,0.07312392443418503
12,0.9309742228190097,0.7682665925317413,0.6626233560858013,0.8342622750883855,0.9713841573345818,0.05145517364144325,0.9072956000434027,0.696239045258212,0.5751684263909719,0.7904477873799941,0.9712574058427864,0.06912215054035187
13,0.9336263326009114,0.7723843329645922,0.6685052012361065,0.8368506995991363,0.9721235904527675,0.049693722277879715,0.9072502983940974,0.6969595497940513,0.5787316540262687,0.7866071313948566,0.9726916956634654,0.06944698840379715
14,0.9345932108561177,0.7776321220338883,0.6738427193757045,0.8387982270560083,0.9719321636236183,0.0487423874437809,0.9030673556857639,0.6810104175397103,0.5600382706010139,0.7789261583994169,0.9696996321001632,0.07074479758739471
15,0.9355052083333324,0.7828152632087008,0.6807678473477853,0.8412425601132678,0.9722308965879193,0.04778057336807251,0.911004096137153,0.7101787911997597,0.5973125623240146,0.7822453709400745,0.9742960088896012,0.06622756272554398
16,0.9370115152994773,0.7854722991313804,0.6847032691910425,0.8437560924565581,0.9721439134665453,0.046565793454647064,0.9126268174913194,0.7148078846385341,0.6040932053694088,0.7784373118178229,0.9747130799744312,0.06505163013935089
17,0.937805318196615,0.789422965614708,0.6895601763534916,0.8460467504935648,0.9723118648622217,0.046054136008024216,0.9093427191840278,0.7135221963237179,0.6094727155487117,0.7346360595865256,0.9844198362785804,0.07018724083900452
18,0.9393310750325532,0.7941509440862887,0.6961295651537358,0.8476221654561479,0.9731083825149272,0.045072946697473526,0.9090584309895829,0.7170656853080009,0.5975566822051778,0.8702522272175915,0.9481570882316502,0.06644123792648315
19,0.9400371195475244,0.7974853157926488,0.699542100485951,0.8499499034436723,0.972477250705072,0.04445873200893402,0.9115614149305556,0.7294380283090754,0.6157943901176886,0.8637193112981222,0.9488384652236821,0.06401444971561432
20,0.9407759602864589,0.8014940470996236,0.7053466022229148,0.8508754855376935,0.9724783303634162,0.04371175169944763,0.9140543619791665,0.7298291668212875,0.6253299694299783,0.7762657168430397,0.9783737589789496,0.06506722420454025
21,0.9415283508300781,0.8045236317116247,0.7080468082691063,0.853683899081921,0.9727231400984769,0.04310554265975952,0.9166929796006946,0.7411953430290446,0.6388559403225265,0.7894818373134962,0.9759890473798936,0.06293867528438568
22,0.94195381673177,0.8043413237535286,0.7098511023580799,0.8535991944901175,0.9727023892712074,0.042922280728816986,0.9172424316406254,0.74464457025407,0.6398675890457022,0.8158332127113218,0.9706039880776424,0.062172725796699524
23,0.942998982747394,0.8097345180699347,0.7158541027422235,0.8559144840362023,0.9728524456842401,0.04209081083536148,0.8840105523003476,0.6577509702712857,0.5287309397046882,0.9258937315469558,0.8946725332465185,0.08286670595407486
24,0.9433898620605463,0.8103667040554858,0.7170850744704695,0.8548061728402923,0.9729441601997925,0.04184573143720627,0.9166875542534725,0.7398603149313195,0.6381076261469287,0.7956248330253725,0.9733193186661381,0.06211250275373459
25,0.9438406168619783,0.8114242528705956,0.7194255559068113,0.8559277080920158,0.9732463739660342,0.04155956953763962,0.9183382161458328,0.7457290244857757,0.6429331665526394,0.8117872462178728,0.9697936863321238,0.06076866015791893
26,0.9445844319661458,0.8123205926887945,0.7204071077313797,0.8567456994842734,0.9732149797321764,0.04087032377719879,0.9142377387152777,0.7348665687124852,0.6224158031314339,0.8615434985056664,0.9511743621012945,0.06299073249101639
27,0.9449225463867197,0.817489716608531,0.7252267028643467,0.8611336008307905,0.9725180857031999,0.040607281029224396,0.9183831108940971,0.7397541477680866,0.6418615647712388,0.7731901655153486,0.9750380749059925,0.061779480427503586
28,0.9455584309895826,0.8181312411401366,0.7265896443235884,0.8595049370692938,0.9731304468218755,0.04014100506901741,0.9181315104166669,0.7548800119107487,0.6516679289154987,0.8471232471971352,0.9588002284987135,0.06073940917849541
29,0.9462238057454446,0.8191500752266123,0.7287023496329792,0.8592223813501354,0.9730112695113458,0.039652250707149506,0.9192599826388885,0.7500295139129108,0.6537080616029679,0.7811581311957696,0.9768714015573179,0.061472002416849136
30,0.9459063008626309,0.8171735018396136,0.7267488226266449,0.8580668450590458,0.9733415751133179,0.03978216275572777,0.919825981987847,0.7516925025964432,0.6516083938804472,0.8152802181492033,0.9692444676702451,0.060062095522880554
31,0.9459512532552077,0.8178440100390505,0.7269410927647585,0.8605566098142218,0.972888657944956,0.03967071324586868,0.9202372233072915,0.7484357708774954,0.6453437204624621,0.8348785689850606,0.9604322054165972,0.05868633836507797
32,0.9463393554687507,0.8189827301396198,0.7288396405688652,0.8574268557086479,0.9729943030356709,0.03945489600300789,0.9207019042968752,0.7552430214324616,0.6547166000503702,0.8224245516808767,0.9690347263051264,0.05956825986504555
33,0.9463493347167964,0.8204582738638501,0.7304630744183631,0.8624510090981142,0.9731208102588038,0.0395316444337368,0.9215984429253471,0.7581453855623761,0.6603223535415618,0.8037307170858169,0.9749804303489831,0.05985550582408905
34,0.9471925354003913,0.8226961132790149,0.7329491229203711,0.8629853701852854,0.9732503882386065,0.0387793630361557,0.9192894151475692,0.7498528192789955,0.6531322638375616,0.7843191938514925,0.9769712413129276,0.061491068452596664
35,0.9473317871093763,0.8216101500516781,0.7320160511181538,0.861682263948162,0.972931950506187,0.03860173374414444,0.9192576768663194,0.7450465848432913,0.6495470951325172,0.7587713294514266,0.9787379309764873,0.06133965775370598
36,0.9467861938476549,0.8204653971298099,0.7307014821972451,0.8611055228743664,0.9732042641880938,0.03905186802148819,0.9183884006076387,0.7433777238001303,0.6477950637943454,0.7631786849044031,0.9812928414258172,0.06301288306713104
37,0.9481117045084633,0.8229537935263154,0.7338114349459024,0.8622685263385573,0.9734721317887585,0.037977781146764755,0.9225298394097221,0.7561076772640343,0.6594902333018947,0.7781334419349843,0.97661263022803,0.05939662829041481
38,0.947562418619793,0.8229753462663164,0.7333927644480998,0.8634000712558958,0.9733463790496092,0.03845340013504028,0.9207523600260419,0.7539858805078731,0.6543506507576932,0.8100247096328503,0.969883141753747,0.05998324230313301
39,0.9479818725585925,0.8237485016107439,0.7346858654276786,0.8633221577849993,0.9731348983778568,0.03817683458328247,0.9209300401475695,0.7582933898850546,0.6570418863743264,0.826012463831998,0.964639040882994,0.0591929629445076
40,0.948230122884115,0.8242131549132171,0.7355219891737663,0.8633837496469093,0.9735389772074787,0.037866149097681046,0.9214355468750002,0.7500086320570599,0.6522554894739645,0.7825248456182025,0.9746118813449582,0.05879784747958183
41,0.9492670389811205,0.8268229331699334,0.7385071710300014,0.865530060131727,0.973854030572869,0.03723078593611717,0.9221887207031255,0.7595606548010024,0.6599615959476659,0.8295553652864268,0.964342134536332,0.05781584978103638
42,0.9485197245279966,0.8260906908048686,0.7377852721928948,0.8659049346779256,0.9735098726285271,0.03771408647298813,0.9220848253038194,0.7566035827484153,0.6611106565415964,0.7879679141130878,0.9728864288071124,0.05855422839522362
43,0.9490553080240884,0.8260817493224094,0.7380481155637952,0.8648271794951456,0.973577623818381,0.03733247146010399,0.9205578613281253,0.7472124806352606,0.6512310748183381,0.7829377997793491,0.9745630488783953,0.059509314596652985
44,0.9490902303059897,0.8247577771049245,0.7362409481114129,0.8633929379871188,0.9739260482858986,0.037253204733133316,0.9218744574652781,0.7525083558011232,0.6562687284693199,0.7910671627577379,0.9717855148285832,0.0582796148955822
45,0.9488777160644534,0.8262668789708698,0.7386199155909798,0.8654748700779226,0.9735471338884465,0.03733963519334793,0.9198422580295136,0.7449736221845646,0.6498365002947378,0.763964264951705,0.9793207102270051,0.06164717301726341
