epoch,Accuracy,Dice Index,Jaccard Index,Sensitivity,Specificity,loss,val_Accuracy,val_Dice Index,val_Jaccard Index,val_Sensitivity,val_Specificity,val_loss
24,0.9441382344563788,0.8160997003368174,0.7244129915834355,0.8550029080121421,0.9738542786514855,0.04129839316010475,0.9187957085503473,0.7404360883364973,0.6353581305713496,0.8011371758852103,0.9709722424503904,0.0603317953646183
25,0.9451097819010403,0.820000058464349,0.7295205970675404,0.8585568968257018,0.9740177612423185,0.04062391072511673,0.9181209309895834,0.7357563970068833,0.6336837963089089,0.7645603826909851,0.9790247591628527,0.06182141602039337
26,0.9452075907389335,0.8193624208517337,0.7286841711528402,0.8580183757634822,0.97414918757359,0.04048094525933266,0.9168827311197912,0.7326076634164939,0.6338029523489785,0.744278499999089,0.9833964690046505,0.06408359855413437
27,0.9457562967936219,0.8204604017401061,0.7301469095443754,0.8584424934037636,0.9742157048609974,0.04019295051693916,0.9175089518229168,0.7325451360022994,0.6350146607228151,0.7366397704720932,0.9835227547123098,0.06337437778711319
28,0.9453920084635409,0.820707686156555,0.7302876178088906,0.8585798078132039,0.9740967750833239,0.04034968838095665,0.9191128200954859,0.7418234766427066,0.636838557585611,0.7899966143153696,0.9739183609750004,0.06041434779763222
29,0.9458395792643217,0.820696974008408,0.7306154707203928,0.8589427111138284,0.9741428291276031,0.03997517377138138,0.9192854817708329,0.7397153637048827,0.6380997310237888,0.7655837557508964,0.9778917834198106,0.06061756610870361
30,0.9465576578776065,0.8235863675513766,0.7346552325994671,0.8590810828330361,0.9741712952108161,0.03933173790574074,0.9184939236111113,0.7383115127499151,0.6263723817278692,0.8287503695686725,0.9615534217403473,0.059535231441259384
31,0.9466943461100253,0.8228534156592282,0.7340884174066137,0.8598060034825717,0.9740753280454126,0.03931637853384018,0.9172673882378475,0.7366320569224015,0.6283941673671275,0.8065768752130552,0.9711374255929301,0.06135360896587372
32,0.9465959574381531,0.8258091898717977,0.736371741924565,0.8627713973082061,0.9742368850040882,0.039360836148262024,0.9211550564236113,0.7510200507129211,0.6432639545520904,0.8320973325549939,0.9615891762133363,0.05777968838810921
33,0.9477844645182293,0.8246518881184073,0.7362641589675404,0.8597316578833092,0.9743301238858765,0.038381632417440414,0.9185850694444444,0.7514038704079014,0.6404400447930171,0.8577796246493756,0.9606795512237759,0.060596026480197906
34,0.947173492431641,0.8284092867959711,0.7402394733168125,0.8641394908974828,0.9739906025240476,0.038889750838279724,0.9222751193576392,0.7665288629158586,0.6637658269654806,0.8124690655947153,0.9691673114128906,0.05834817886352539
35,0.9472323811848951,0.8278700701511819,0.7398445182186874,0.863189882966329,0.974065992755746,0.03875282034277916,0.9223631456163188,0.7531957194540594,0.6550372513741628,0.7629477199035309,0.9808517543585253,0.05915133282542229
36,0.9474677937825512,0.8271653998379386,0.7388704392003218,0.8621377112889919,0.9743216268580126,0.03853226453065872,0.9225621202256944,0.7574365193840621,0.6509698958655064,0.8353926724922962,0.9653986049055334,0.05711754411458969
37,0.9476347554524753,0.8271694862341689,0.7394793064657796,0.8651005347911852,0.9740458890121807,0.038326065987348557,0.9179692925347219,0.7230923873529992,0.626130808381194,0.7021380818684646,0.9859632476124629,0.0633249431848526
38,0.9481317240397144,0.8287096079220108,0.7408727893774724,0.8638872709877703,0.9745432128378125,0.038138214498758316,0.9232785373263884,0.7653484340160729,0.6625140894297195,0.8274702434688116,0.964842093551314,0.056810736656188965
39,0.9481695048014318,0.8290294017583842,0.7404876045847144,0.8648286061388224,0.9747066413305908,0.037999432533979416,0.9222728135850694,0.7437384165094689,0.6495342472286587,0.7377018996961984,0.9840201888234468,0.059875164180994034
40,0.9485908915201825,0.8311535771223735,0.7440253889292672,0.867549935420044,0.9744398598726094,0.037525396794080734,0.9226345486111113,0.7526730282248837,0.6545087450289653,0.7697077808143257,0.9787803039781805,0.05867655575275421
41,0.9488146667480485,0.8301278839381682,0.7429440699724963,0.8656465170944176,0.9744848955116205,0.037452634423971176,0.9199552408854168,0.7358891804751321,0.6420334508373701,0.7272200543085657,0.9849722099891273,0.06166265532374382
42,0.9495096537272145,0.832360412399275,0.7449461104326254,0.8668799124128391,0.9749690144173859,0.03699107840657234,0.9208281792534725,0.7570433933516402,0.649394753251235,0.8458040329182058,0.964055655740015,0.05891750380396843
43,0.948977681477866,0.8305538338238836,0.7425753974129968,0.8664125159667669,0.9744563762465581,0.037228383123874664,0.9222721354166669,0.7552113681687942,0.6544832023329453,0.7935854214668938,0.976169956832987,0.058418337255716324
44,0.9492936197916658,0.8313029163112389,0.7441755282174325,0.8680218848198478,0.9746012929290987,0.037005744874477386,0.9238236490885421,0.7592793208373524,0.6611286425755151,0.7829035522367178,0.9783912563888357,0.058040980249643326
45,0.9489554341634123,0.8320977261553357,0.7446351703046916,0.8681555775897873,0.9746736333330878,0.03736705705523491,0.9224256727430552,0.7563570689289182,0.6580879419238762,0.7683633839195619,0.9806826427257769,0.05921898037195206
46,0.9492625122070311,0.8352409490218006,0.7485382206754357,0.8709972010961051,0.9746329497297176,0.03718365728855133,0.925536024305556,0.7649945057657372,0.6673750335642574,0.8024201080138743,0.9736375201862415,0.05642559006810188
47,0.9496882527669273,0.8333700554160681,0.7468830727907528,0.8695333581346969,0.9748064711339274,0.03686579689383507,0.9252743869357645,0.7634846312613884,0.6657310778122304,0.7930614061062374,0.9755070247908378,0.05631525069475174
48,0.9492914123535161,0.8316270726664814,0.7449967742887224,0.8694549479857746,0.9746391099463442,0.03690244257450104,0.923833279079861,0.7584821787837075,0.6622203635925572,0.7718272319783044,0.9800598502791625,0.05853552371263504
49,0.9497961120605477,0.8338606396091661,0.7476243304683987,0.8709333175782633,0.9749355214571045,0.03673674166202545,0.924535183376736,0.7677764001038498,0.6653685162252949,0.8283969499185063,0.9671557193339165,0.056073177605867386
