epoch,Accuracy,Dice Index,Jaccard Index,Sensitivity,Specificity,loss,val_Accuracy,val_Dice Index,val_Jaccard Index,val_Sensitivity,val_Specificity,val_loss
0,0.8302568562825532,0.22270080622021315,0.16773975192115165,0.1825341115656331,0.9976580856626321,0.11812987178564072,0.8696676974826393,0.5059417349751222,0.40051085001560793,0.43744929199171007,0.9932315389397782,0.10142863541841507
1,0.9026419881184892,0.6857029366968871,0.5704725623286248,0.6905653805698804,0.9789060464958232,0.08389297127723694,0.891153021918403,0.653821859318115,0.5311119095411415,0.7583748551413055,0.9664102403128546,0.08664429187774658
2,0.9138935139973965,0.7209285877691937,0.6107818768971496,0.7629853470881215,0.9732091966633474,0.0682796761393547,0.8915955946180558,0.6491726184851011,0.5237678831468332,0.7834454068877444,0.9584246656973744,0.08338093757629395
3,0.9186880594889341,0.735072447548161,0.6258631570438241,0.7897406736176201,0.9719324102146867,0.0631900280714035,0.893977322048611,0.6513586887432862,0.5236452698289745,0.8099891592045457,0.9536391667635964,0.08093082159757614
4,0.9222294311523446,0.7448379656995068,0.6360983695643799,0.8037278325122597,0.9722092979428445,0.060079071670770645,0.8968321397569444,0.6548827868289689,0.5349532615040945,0.7623395128983399,0.9667094964201237,0.07792432606220245
5,0.9231970316569027,0.7462566095359493,0.6383731625780992,0.81008012052241,0.9713935484376117,0.05881939455866814,0.8968470594618052,0.6462701683094205,0.5365246873253418,0.6966609957071571,0.9789701442892703,0.07869110256433487
6,0.9261627604166661,0.7528374555891534,0.6454096268707404,0.816616222812454,0.9722174318906371,0.05658337473869324,0.8995751953124999,0.6575199008812403,0.5402695675794521,0.7493241518280587,0.9706629665362602,0.07570698112249374
7,0.927518046061198,0.7558414860517494,0.6493389553665635,0.8184491774999254,0.9714921480912527,0.05498678237199783,0.8994731987847221,0.6565641505435857,0.5499659352201274,0.6873325731979133,0.9828989022494695,0.07795508205890656
8,0.9302760823567725,0.7665532317986623,0.6611724486831538,0.8268918727798229,0.9725623966187207,0.05302859842777252,0.9065207248263889,0.6941515161770908,0.576826732283893,0.784546995224019,0.9692718897103979,0.07073614746332169
9,0.9306239420572917,0.768640293242922,0.66479106029748,0.8275813409708465,0.9721458950226186,0.0525885745882988,0.9060693359374996,0.6840087947023623,0.5682581683309048,0.7764798206585379,0.9696781045829664,0.07044404000043869
10,0.9324240722656248,0.7766330150877704,0.6732515869109548,0.8332995823007898,0.9726426476339166,0.051090043038129807,0.9044977484809027,0.6941346126799127,0.5668718723993487,0.8532080168637497,0.9496597025810641,0.0712045207619667
11,0.9349533182779952,0.7812209815154003,0.6800091803848483,0.8324683957317847,0.9732334013067722,0.04919487237930298,0.9058736165364585,0.6858847391173125,0.5820042358948464,0.7146255482738522,0.981694037509822,0.07287731021642685
12,0.9350736796061213,0.7845535862108493,0.6840931636264864,0.8349870382663244,0.9738267757682987,0.04903978109359741,0.910194769965278,0.7042271499992389,0.5965198980245234,0.7595409340345266,0.9743448893554671,0.06762159615755081
13,0.9358579711914053,0.7887896464566537,0.6911071294638916,0.8341260257947555,0.973482378883512,0.04849692061543465,0.9114564344618058,0.720294196906923,0.6121883473901276,0.7858130520205472,0.9729351128277449,0.06744138151407242
14,0.937214904785157,0.7913152061932183,0.6927160993068058,0.8368291071994531,0.9732417762761588,0.04701419174671173,0.9110891384548614,0.7182048946403607,0.6035275789998008,0.8237952848616097,0.9631127891205202,0.06651560217142105
15,0.9385092163085937,0.7973189544975159,0.7005763863894686,0.8414424776459749,0.9734862452282484,0.046118538826704025,0.9111116536458336,0.7131465789037347,0.6089488440538573,0.7665527140217482,0.9750717269114015,0.06735868752002716
16,0.9395656433105474,0.7989619600893072,0.7024531686190619,0.8395537298001697,0.9739156247904952,0.04527073726058006,0.9105213758680555,0.7003131337724873,0.6016651559368313,0.7067722887897235,0.9843191757658724,0.06937956809997559
17,0.9397126871744792,0.8021994212513456,0.7064752217122382,0.8430743316141374,0.9737772919533011,0.045155640691518784,0.9120003255208333,0.7076857719777958,0.6087115934520742,0.7116801672539002,0.9832625446561468,0.06762990355491638
18,0.9405796610514311,0.807311763662614,0.712452394682517,0.8477880284023376,0.9734238912428983,0.04425840824842453,0.9150611707899302,0.7248279931984064,0.6233817292268079,0.7603954420171591,0.9756007417167215,0.06340036541223526
19,0.9410194803873713,0.8090410034879553,0.7147109918057502,0.849010125700216,0.9734890967326729,0.0439162477850914,0.9145699055989579,0.7326100281128173,0.6209622774012935,0.8302888205683826,0.9598659071654633,0.06279966980218887
20,0.9415210774739592,0.8088285099418909,0.7152737686336931,0.848931829986481,0.9729779680745146,0.04340303689241409,0.9014225260416663,0.6893273531038535,0.5648811153556049,0.9106740281594942,0.9257877162141326,0.07149694114923477
