epoch,Accuracy,Dice Index,Jaccard Index,Sensitivity,Specificity,loss,val_Accuracy,val_Dice Index,val_Jaccard Index,val_Sensitivity,val_Specificity,val_loss
0,0.8545600484212248,0.424140328036835,0.3335481531518115,0.3988644465108935,0.9795646277181101,0.11163384467363358,0.8902038574218746,0.6557465642471316,0.5336927643193248,0.7086345298241195,0.9653820948585354,0.08494189381599426
1,0.9097792053222629,0.7145903134056852,0.6006323240444935,0.7414936799654313,0.9726029156865756,0.07136952131986618,0.8967909071180552,0.6722929349186558,0.5505423835825217,0.7554311471358538,0.9661125514360331,0.07826198637485504
2,0.9208238728841148,0.742156366060238,0.6335009385105831,0.7850884436900317,0.973277939112824,0.06224527955055237,0.8975033908420141,0.6668099446399469,0.5491119501389211,0.7416226376581474,0.9674623651639557,0.07747791707515717
3,0.9235770874023438,0.7527888300198472,0.6446311185144855,0.8017302977706913,0.9727357311600128,0.05963119491934776,0.8990789116753473,0.667583420870657,0.5526635088400146,0.7306649043959954,0.971388360133134,0.0766049325466156
4,0.9260546569824207,0.7566874647128454,0.650402724323366,0.8051121369434358,0.9734007104123258,0.057595107704401016,0.9000410970052083,0.6708530337111471,0.5519072373103009,0.7607585676535313,0.9654376909088392,0.07514464855194092
5,0.92845096842448,0.7616445111796382,0.6568073541733326,0.8081590794239497,0.9728573870868381,0.0554075613617897,0.9004989963107634,0.6640069979535332,0.5564146879089772,0.7008871992947596,0.9765575691831996,0.07555146515369415
6,0.931225229899089,0.7674603987214053,0.664334280262635,0.8156453484406501,0.9736889911941965,0.05293411761522293,0.8983208550347217,0.6681047226089175,0.5391577961280107,0.8292594457830234,0.9448474972335172,0.07483968138694763
7,0.9321243591308587,0.7719476366585277,0.6691928224623558,0.8188503493109937,0.9733302864667748,0.0519968718290329,0.8999735514322913,0.6579351148063516,0.5561797088511652,0.6557072454544469,0.9854618211576305,0.07587861269712448
8,0.933532185872399,0.7762288943979485,0.6744283381278778,0.8236551341456378,0.9735891712073989,0.05092606320977211,0.9011706542968748,0.6576862871600576,0.5592801772182409,0.6402809008994876,0.9870365922565079,0.07546525448560715
9,0.9344710184733092,0.7812752758295383,0.680693276459684,0.8284056563450567,0.9734689161491934,0.04963045194745064,0.9046379937065973,0.6760798180522105,0.5746819227194854,0.6719217312903699,0.9846486299069636,0.07334800809621811
10,0.9363287556966148,0.785241021546325,0.6853391441878394,0.8317456915290498,0.9737651746391399,0.048278577625751495,0.9033049858940969,0.6690810424126654,0.5710252867155725,0.6595453459334129,0.9866596093903884,0.07459115236997604
11,0.9368908894856774,0.7895923891667554,0.6909020736675371,0.8331954352021479,0.9739385990283274,0.04776155948638916,0.9085087076822915,0.6991529171804602,0.5811129486022791,0.7978576938826197,0.9623299134671948,0.06718084216117859
12,0.9386524759928367,0.7928311882123324,0.6955699017615742,0.8372847740723395,0.9743804593989747,0.04644911736249924,0.9092249891493054,0.7053662306754047,0.588055812702387,0.8161294657137116,0.9556040952608392,0.06599567830562592
13,0.939294474283856,0.7958296942059001,0.6997769801376542,0.8396707846469591,0.9738053823920201,0.045623213052749634,0.9120138888888889,0.7157569691250989,0.6051888646583498,0.7765365986424557,0.9711513645086681,0.06530766934156418
14,0.9409454549153636,0.8036513635586219,0.7080163797646172,0.8452889304288409,0.973970966714113,0.04437702149152756,0.9127598741319446,0.7163093952713399,0.6127499468830228,0.7534040203981085,0.9744305334727329,0.06481731683015823
15,0.9413144531249988,0.8064755225465059,0.7119325582183866,0.8486303183429139,0.9740261766401694,0.04399620369076729,0.9143240017361113,0.7323877275205419,0.627103135785579,0.8007307479294641,0.9670777652432511,0.06393739581108093
16,0.94245499674479,0.8097161904142538,0.7169507189336136,0.8484884685813241,0.9737307751186772,0.04284375533461571,0.9141579861111114,0.7311732566002747,0.6236025335432684,0.8040615004542334,0.9667966848395227,0.06319930404424667
17,0.9433146870930994,0.8096584148058713,0.7175372265159164,0.847852841686551,0.9741560773974309,0.04219691827893257,0.9147539605034725,0.7247566120129552,0.6252351979697602,0.761143740155424,0.9755332361072214,0.06366947293281555
18,0.9438259785970052,0.815506150022341,0.7234596569649594,0.8529402534363909,0.9736190033710962,0.04173491895198822,0.914731038411458,0.7313811729454514,0.6280439446150071,0.7806967740165442,0.9726326505067465,0.06368271261453629
19,0.9438708597819033,0.8144545932008422,0.7232701381113376,0.8548532238378809,0.973404746284035,0.041591912508010864,0.916116943359375,0.738798282847886,0.6356784464883399,0.7909585414139635,0.97326169259807,0.0631212443113327
20,0.944552510579427,0.8172462082965039,0.7264813310297975,0.8546934942802824,0.9741136380355169,0.0411752350628376,0.9155777994791665,0.726523994998323,0.6289646481435783,0.7352143943201028,0.9797886406832723,0.0640435442328453
21,0.9452068990071625,0.8200559709247848,0.7302736286700563,0.8560733503011918,0.9742280774293233,0.040663667023181915,0.9147801378038194,0.7304708095955054,0.6210569447374437,0.8268383283795474,0.9579095787046704,0.06226358935236931
22,0.9454003601074233,0.8217293888254116,0.731878541802105,0.8609886419948883,0.9737444221508785,0.040284641087055206,0.917340901692708,0.7344825848731572,0.6373531432533213,0.760056812858655,0.9746214309659731,0.062059447169303894
23,0.9457447916666665,0.8209672530846467,0.7312378258255187,0.8605190649653582,0.9737247709630785,0.04015554487705231,0.9177001953124998,0.740511071886211,0.6413588182720273,0.7726041469825728,0.974156878904051,0.06214948743581772
24,0.9457252400716167,0.8215432893353242,0.7321209428184016,0.8589775389281303,0.9737752117545989,0.040065933018922806,0.9182596842447919,0.7395121147893019,0.6423616465546659,0.7703108333201887,0.9762361542752986,0.061888765543699265
25,0.9467529703776049,0.8251934922984041,0.7369802894971123,0.8619876277621277,0.9737484776151335,0.03916597738862038,0.9176493326822919,0.7354348093108583,0.6401518445011701,0.7475290088636564,0.979952007834147,0.06293714791536331
26,0.9463987019856778,0.8251026833316935,0.7362482116273301,0.8641328763494491,0.9737138700187782,0.03932361677289009,0.916203884548611,0.725292137323697,0.6291075449650652,0.7294105703259001,0.9808002681666163,0.06422777473926544
27,0.9471619567871092,0.827141703468432,0.7387800833096049,0.8643413105227569,0.9741020633158142,0.03883837163448334,0.9178206380208329,0.7417102847723094,0.6347689249488916,0.8352019905483309,0.9605413330632921,0.060511741787195206
28,0.9475464070638026,0.8270066274374779,0.7391862667299436,0.864810633964988,0.9740219732633679,0.038553062826395035,0.9167530653211806,0.7458424095196851,0.6388697715882049,0.8490597133365602,0.9571798292299174,0.061547793447971344
29,0.948492909749348,0.8298145737618485,0.7432415600072328,0.8666622593671244,0.9742166487612105,0.03789188712835312,0.9173775227864589,0.7437161355452999,0.6377753695370457,0.8256473467076317,0.9610307555063764,0.060736432671546936
30,0.9479889424641917,0.8292915023757529,0.7422361294760531,0.8676576299681544,0.9738319123333203,0.03803948312997818,0.9200619845920142,0.7500386817808061,0.6513782132139623,0.806676927063776,0.9705465004652539,0.06014284864068031
31,0.9486275329589852,0.8309854650475409,0.7435971220912451,0.8677726004030805,0.9741026427635295,0.037705715745687485,0.9172223578559026,0.7398802777508445,0.6319674645570589,0.848158928879397,0.956187837807056,0.060326360166072845
32,0.9488311055501306,0.832055741191878,0.7454031308415275,0.8707147005716752,0.9741860034172267,0.037591271102428436,0.916173095703125,0.723589060845523,0.6285817829671121,0.7056704809194662,0.9858169347659378,0.06528569012880325
33,0.9490662740071616,0.8319581114400199,0.7452153312085396,0.8707598299956493,0.9741602784082312,0.03733791038393974,0.9207821994357638,0.7540008387928856,0.6553573379597201,0.7993333323940013,0.9723444518022095,0.05963444337248802
34,0.9489667765299483,0.8321904399180517,0.745595534535621,0.868933183113163,0.9743999072017875,0.03745776042342186,0.9211140950520835,0.7525858757821333,0.6560218348392374,0.7876985740276324,0.973408221499448,0.05978366732597351
35,0.9489084676106759,0.8346773245233994,0.7486082021725721,0.8739852646749063,0.973945114670259,0.037428420037031174,0.9201388888888884,0.7466687808559611,0.6450299489562378,0.8237718980571926,0.9639108671640053,0.05912221223115921
36,0.9497947285970065,0.8346073658264714,0.7486099681955606,0.872815350848376,0.9741145762298667,0.03671083599328995,0.9206373426649308,0.7523805681896528,0.6536869759866742,0.7836930026741558,0.9762746322962621,0.06077434495091438
37,0.9496440836588529,0.8346443581546595,0.7482575589360976,0.8745402922958493,0.9741523224764523,0.0368206724524498,0.9192462836371529,0.748499510603698,0.650330285100628,0.7794414872543401,0.9779923497534492,0.0614188015460968
